Molar ratio,SBET_m2_g,Vpore_cm3_g,Pressure_MPa,Temperature_K,Adsorption_capacity_mmol_g,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure
3.57,1064.0,0.464,0.08005543,298,2.58417,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1064.0,0.464,0.08510657,298,2.63415,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1064.0,0.464,0.08989293,298,2.67756,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1064.0,0.464,0.09514774,298,2.71833,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1064.0,0.464,0.09916013,298,2.75516,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00055693,273,0.2439,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00123677,273,0.37246,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00214322,273,0.51692,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00315267,273,0.61897,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00405912,273,0.73427,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00508917,273,0.82837,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.0075201,273,0.98608,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.01017765,273,1.10801,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.01508071,273,1.31343,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.02014858,273,1.46319,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.02517525,273,1.59837,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.03020191,273,1.73621,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.03514618,273,1.86609,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.04023465,273,1.97344,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.04511711,273,2.0397,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.05039099,273,2.13115,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.05517045,273,2.18946,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.06013531,273,2.23585,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.06510018,273,2.29416,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.07018865,273,2.3591,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.07527712,273,2.40814,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.08038619,273,2.45453,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.08533046,273,2.50091,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.09041893,273,2.55525,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.09530139,273,2.58971,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.0992568,273,2.61621,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00123326,298,0.19683,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00274046,298,0.331,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00430875,298,0.43622,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.00773049,298,0.57959,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.01007275,298,0.64405,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.01532756,298,0.78479,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.02027686,298,0.88607,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.02512432,298,1.0005,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.03011436,298,1.09784,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.03526733,298,1.16097,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.04031847,298,1.23595,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.04520666,298,1.31224,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.05040037,298,1.37669,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.05541077,298,1.42667,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.05989162,298,1.4635,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.06514643,298,1.549,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.07003463,298,1.57136,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.0751265,298,1.63187,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.08023874,298,1.66212,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.08512694,298,1.69237,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.09032064,298,1.72657,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.09516811,298,1.75288,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,962.0,0.407,0.09938418,298,1.78313,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.31,404.0,-0.3863974421069822,0.00526,300,2.08031,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.5517624313695229,0.00756,300,2.2721,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.5628813298491903,0.00863,300,2.3995,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.4048307876665003,0.01093,300,2.54471,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.1264313433556533,0.01323,300,2.64471,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.0199118734602306,0.02027,300,2.81732,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,-0.1674014552950608,0.02636,300,3.00911,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.1312511383555403,0.03311,300,3.15432,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.7286221155043937,0.03946,300,3.25433,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.20442036570763,0.04595,300,3.35433,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.2932730463406042,0.05244,300,3.47351,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.0551450470627418,0.05948,300,3.51872,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.1873647370909619,0.0661,300,3.60913,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.4077513028666744,0.07259,300,3.70092,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.4688554204831327,0.07908,300,3.80092,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.2077240570931245,0.08543,300,3.87353,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,-0.032318472085793,0.0922,300,3.92832,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.31,404.0,0.3196358868215602,0.09896,300,4.01874,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1.96,659.0,0.35,0.00132,323,0.17439,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00249,323,0.36438,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00358,323,0.52856,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00472,323,0.67398,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00589,323,0.80533,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00701,323,0.91322,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00821,323,1.03049,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.0093,323,1.12431,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01058,323,1.20171,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01149,323,1.26973,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01615,323,1.50663,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.02072,323,1.67316,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.02559,323,1.80919,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.03038,323,1.91943,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.03514,323,1.97572,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.03982,323,2.04843,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.04461,323,2.10238,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.04942,323,2.14929,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.05413,323,2.18213,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.059,323,2.21496,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.06365,323,2.2478,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.06852,323,2.27126,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.07323,323,2.29236,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.07794,323,2.30409,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.08275,323,2.31582,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.08746,323,2.32051,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.09222,323,2.32051,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.09688,323,2.32755,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.10164,323,2.33693,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00137,298,0.5051,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00259,298,0.91556,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00376,298,1.22282,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.0047,298,1.40108,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00576,298,1.57699,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00691,298,1.70834,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00811,298,1.84438,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00923,298,1.94523,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01032,298,2.04374,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01164,298,2.12114,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01617,298,2.36507,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.02075,298,2.56444,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.02556,298,2.72628,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.03032,298,2.88577,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.03509,298,3.01243,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.03985,298,3.13205,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.04458,298,3.24463,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.04929,298,3.33845,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.05408,298,3.45338,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.05889,298,3.54485,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.06365,298,3.63633,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.06839,298,3.72311,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.07315,298,3.80989,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.07807,298,3.90137,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.08267,298,3.98581,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.08741,298,4.06321,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.09222,298,4.13826,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.0969,298,4.21801,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.10166,298,4.29306,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00147,273,1.74821,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00262,273,2.23138,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00368,273,2.49173,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00483,273,2.66295,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00584,273,2.81072,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00696,273,2.95848,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.00813,273,3.06168,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.0093,273,3.17661,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01032,273,3.25167,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01144,273,3.34314,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.01609,273,3.66916,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.02083,273,3.94124,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.02562,273,4.20159,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.0304,273,4.41738,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.03496,273,4.62612,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.03964,273,4.83018,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.04458,273,5.00375,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.04932,273,5.18435,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.05405,273,5.36026,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.05884,273,5.51741,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.06363,273,5.67925,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.06834,273,5.82467,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.07299,273,5.96305,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.07786,273,6.09674,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.08264,273,6.23747,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.08735,273,6.35944,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.09201,273,6.48844,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.09685,273,6.60571,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.10158,273,6.73706,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,0.23358,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,0.48962,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,0.90916,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,1.31482,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,1.72048,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,1.97499,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,2.21098,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,2.41767,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,2.60121,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,2.77705,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,2.89582,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.12564,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.23207,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.31536,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.38477,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.45881,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.52205,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.59146,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.66549,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.73336,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.79814,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.84442,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.88452,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.93234,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,3.9709,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.00175,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.0218,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.04185,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.06344,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.07424,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.09892,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.11434,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.12206,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.13439,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.14056,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.14673,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.15445,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.17141,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.18067,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.18221,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.18838,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.18992,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.19455,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.2038,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.20997,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.21152,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.21306,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.22077,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.22694,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.24082,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.24082,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.24082,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.25316,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
